Waktu pengosongan,Voltage,Current,Temperature,Capacity,SOH,Combined,RUL
1695.025,3.73981,5.0,24.0813,"-1,43253",37.1889250814332,63036.15773615631,39.42319749216301
1698.025,3.73914,5.0,24.0813,"-1,43507",37.092899022801284,62984.66986319215,39.322884012539184
1701.025,3.7383,5.0,24.18646,"-1,4376",36.97250814332249,62891.160664495146,39.22257053291536
1704.025,3.73745,5.0,24.0813,"-1,44014",36.85068403908793,62794.486869706816,39.12225705329154
1707.025,3.73661,5.0,23.87099,"-1,44267",36.73029315960914,62699.5286807818,39.02194357366771
1710.025,3.73594,5.0,23.97615,"-1,44521",36.63426710097716,62645.512599348476,38.92163009404389
1713.025,3.73509,5.0,23.97615,"-1,44774",36.512442996742664,62546.727664495105,38.82131661442006
1716.025,3.73442,5.0,24.0813,"-1,45028",36.41641693811075,62491.4818762215,38.72100313479624
1719.025,3.73358,5.0,24.18646,"-1,45282",36.2960260586319,62393.77619543971,38.62068965517241
1722.025,3.7329,5.0,24.0813,"-1,45535",36.198566775244274,62334.83695114002,38.52037617554859
1725.025,3.73206,5.0,23.97615,"-1,45789",36.07817589576548,62235.75537459285,38.42006269592477
1728.025,3.73122,5.0,24.0813,"-1,46042",35.957785016286635,62135.95145276871,38.31974921630094
1731.025,3.73037,5.0,24.18646,"-1,46295",35.83596091205214,62032.94423778505,38.21943573667712
1734.025,3.7297,5.0,24.18646,"-1,46549",35.73993485342016,61973.940534201894,38.11912225705329
1737.025,3.72886,5.0,24.0813,"-1,46802",35.61954397394137,61872.03837133551,38.01880877742947
1740.025,3.72818,5.0,23.97615,"-1,47056",35.52208469055375,61809.315413680786,37.91849529780564
1743.025,3.72734,5.0,23.97615,"-1,47309",35.40169381107489,61706.037355048815,37.81818181818182
1746.025,3.7265,5.0,23.97615,"-1,47563",35.28130293159611,61602.0369511401,37.717868338558
1749.025,3.72565,5.0,24.0813,"-1,47816",35.15947882736154,61494.80745602602,37.61755485893417
1752.025,3.72481,5.0,24.0813,"-1,4807",35.039087947882756,61389.35806188929,37.51724137931035
1755.025,3.72414,5.0,23.97615,"-1,48324",34.94306188925078,61325.94719218235,37.41692789968652
1758.025,3.72329,5.0,24.0813,"-1,48578",34.82123778501628,61216.60655700325,37.3166144200627
1761.025,3.72262,5.0,23.97615,"-1,48831",34.725211726384366,61151.96598045603,37.21630094043887
1764.025,3.72178,5.0,23.97615,"-1,49085",34.60482084690551,61043.7690944625,37.11598746081505
1767.025,3.7211,5.0,23.97615,"-1,49338",34.50736156351789,60975.3705667752,37.01567398119123
1770.025,3.72026,5.0,24.18646,"-1,49592",34.3869706840391,60865.79778501631,36.9153605015674
1773.025,3.71942,5.0,24.0813,"-1,49846",34.266579804560244,60755.50265798043,36.81504702194358
1776.025,3.71857,5.0,23.97615,"-1,50099",34.144755700325746,60641.939742671035,36.71473354231975
1779.025,3.7179,5.0,23.97615,"-1,50353",34.04872964169383,60573.54125081437,36.61442006269593
1782.025,3.71706,5.0,24.0813,"-1,50606",33.928338762214985,60461.147882736164,36.514106583072106
1785.025,3.71638,5.0,24.0813,"-1,5086",33.830879478827356,60388.9656416938,36.41379310344828
1788.025,3.71554,5.0,24.0813,"-1,51114",33.7104885993485,60275.19637785011,36.313479623824456
1791.025,3.7147,5.0,24.0813,"-1,51367",33.59009771986972,60160.704768729665,36.21316614420063
1794.025,3.71385,5.0,23.97615,"-1,5162",33.468273615635155,60042.91957328986,36.112852664576806
1797.025,3.71318,5.0,23.97615,"-1,51874",33.37224755700324,59970.763166123754,36.01253918495298
1800.025,3.71234,5.0,24.18646,"-1,52128",33.25185667752445,59854.17331596095,35.912225705329156
1803.025,3.71166,5.0,24.0813,"-1,52381",33.15439739413683,59778.20736156356,35.811912225705335
1806.025,3.71082,5.0,23.97615,"-1,52635",33.034006514657975,59660.24161563517,35.711598746081506
1809.025,3.71015,5.0,23.97615,"-1,52889",32.93798045602606,59585.63009446255,35.611285266457685
1812.025,3.7093,5.0,24.0813,"-1,53142",32.816156351791506,59463.69571335501,35.510971786833856
1815.025,3.70846,5.0,24.0813,"-1,53396",32.695765472312715,59343.63172638439,35.410658307210035
1818.025,3.70779,5.0,24.0813,"-1,5365",32.599739413680794,59267.141247557025,35.310344827586206
1821.025,3.70694,5.0,24.0813,"-1,53904",32.47791530944623,59143.09572638433,35.210031347962385
1824.025,3.70627,5.0,23.97615,"-1,54157",32.381889250814325,59065.3755407166,35.109717868338564
1827.025,3.70543,5.0,23.97615,"-1,5441",32.26149837133546,58942.56406188918,35.009404388714735
1830.025,3.70475,5.0,24.0813,"-1,54664",32.164039087947906,58860.99563192187,34.909090909090914
1833.025,3.70391,5.0,24.0813,"-1,54917",32.04364820846905,58736.80825732899,34.808777429467085
1836.025,3.70307,5.0,24.0813,"-1,5517",31.9232573289902,58611.89853745924,34.708463949843264
1839.025,3.70239,5.0,24.0813,"-1,55425",31.82579804560258,58528.43825081429,34.608150470219435
1842.025,3.70155,5.0,23.97615,"-1,55679",31.70540716612379,58402.152635179176,34.507836990595614
1845.025,3.70088,5.0,24.0813,"-1,55932",31.609381107491878,58320.098377850205,34.40752351097179
1848.025,3.70003,5.0,24.0813,"-1,56186",31.48755700325731,58189.79253094459,34.307210031347964
1851.025,3.69936,5.0,23.97615,"-1,56439",31.3915309446254,58106.508566775236,34.20689655172414
1854.025,3.69852,5.0,23.97615,"-1,56692",31.271140065146547,57977.47545928333,34.106583072100314
1857.025,3.69784,5.0,24.0813,"-1,56946",31.17368078175892,57890.30455374587,34.00626959247649
1860.025,3.697,5.0,23.97615,"-1,572",31.05328990228013,57759.8955504886,33.905956112852664
1863.025,3.69632,5.0,24.0813,"-1,57453",30.955830618892513,57671.486338762224,33.80564263322884
1866.025,3.69548,5.0,23.97615,"-1,57707",30.83543973941366,57539.70143973937,33.70532915360502
1869.025,3.69481,5.0,23.97615,"-1,57961",30.73941368078174,57452.7326547231,33.60501567398119
1872.025,3.69413,5.0,24.0813,"-1,58214",30.64195439739412,57362.50468078173,33.50470219435737
1875.025,3.69346,5.0,23.97615,"-1,58468",30.545928338762202,57274.3792833876,33.40438871473354
1878.025,3.69262,5.0,23.97615,"-1,58721",30.42553745928335,57139.91998697062,33.30407523510972
1881.025,3.69194,5.0,23.97615,"-1,58975",30.328078175895794,57047.87325081439,33.20376175548589
1884.025,3.6911,5.0,24.0813,"-1,59228",30.207687296416943,56912.03805863193,33.10344827586207
1887.025,3.69042,5.0,24.18646,"-1,59482",30.110228013029314,56818.753016286646,33.00313479623825
1890.025,3.68975,5.0,24.0813,"-1,59735",30.014201954397404,56727.59204885996,32.90282131661442
1893.025,3.68908,5.0,23.87099,"-1,59989",29.918175895765486,56635.85492508146,32.8025078369906
1896.025,3.6884,5.0,23.97615,"-1,60242",29.820716612377865,56540.824214983746,32.70219435736677
1899.025,3.68756,5.0,24.0813,"-1,60496",29.700325732899014,56401.66107491855,32.60188087774295
1902.025,3.68688,5.0,24.0813,"-1,60749",29.60286644951139,56305.3920586319,32.50156739811912
1905.025,3.68604,5.0,24.0813,"-1,61002",29.482475570032598,56164.853022801355,32.4012539184953
1908.025,3.68537,5.0,24.0813,"-1,61256",29.386449511400624,56070.08032899018,32.30094043887148
1911.025,3.68469,5.0,23.97615,"-1,61509",29.288990228013,55971.99255048855,32.20062695924765
1914.025,3.68402,5.0,24.0813,"-1,61763",29.19296416938108,55876.06324429963,32.10031347962383
1917.025,3.68335,5.0,24.0813,"-1,62016",29.096938110749168,55779.55778175893,32.0
1920.025,3.68267,5.0,23.87099,"-1,6227",28.999478827361543,55679.72433550485,31.89968652037618
1923.025,3.68183,5.0,23.97615,"-1,62524",28.879087947882756,55535.20810097724,31.799373040752357
1926.025,3.68115,5.0,24.18646,"-1,62777",28.78162866449513,55434.13634853424,31.699059561128536
1929.025,3.68048,5.0,24.18646,"-1,63031",28.685602605863213,55335.24456677529,31.5987460815047
1932.025,3.67981,5.0,24.0813,"-1,63285",28.58957654723124,55235.77662866444,31.49843260188088
1935.025,3.67913,5.0,23.87099,"-1,63538",28.492117263843614,55132.959208468994,31.398119122257057
1938.025,3.67846,5.0,23.87099,"-1,63792",28.3960912052117,55032.334657980406,31.297805642633236
1941.025,3.67778,5.0,23.97615,"-1,64045",28.298631921824075,54928.35202605858,31.1974921630094
1944.025,3.67711,5.0,24.18646,"-1,64298",28.202605863192165,54826.57086319215,31.09717868338558
1947.025,3.67643,5.0,24.18646,"-1,64552",28.10514657980454,54721.42301954394,30.996865203761757
1950.025,3.67576,5.0,24.18646,"-1,64805",28.009120521172623,54618.48524429965,30.896551724137936
1953.025,3.67509,5.0,24.0813,"-1,65059",27.91309446254071,54514.97131270357,30.796238244514115
1956.025,3.67441,5.0,23.97615,"-1,65313",27.815635179153084,54408.07780130291,30.69592476489028
1959.025,3.67374,5.0,24.0813,"-1,65566",27.71960912052117,54303.40725732899,30.595611285266457
1962.025,3.67323,5.0,24.0813,"-1,65819",27.646514657980486,54243.15292182416,30.495297805642636
1965.025,3.67256,5.0,23.97615,"-1,66074",27.550488599348505,54137.3988599348,30.394984326018815
1968.025,3.67171,5.0,24.0813,"-1,66327",27.428664495114006,53980.29744299674,30.294670846394993
1971.025,3.67104,5.0,24.18646,"-1,66581",27.332638436482096,53873.31367426713,30.194357366771158
1974.025,3.67037,5.0,24.0813,"-1,66834",27.23661237785018,53765.7537491857,30.094043887147336
1977.025,3.66986,5.0,24.0813,"-1,67088",27.16351791530943,53702.95400651463,29.993730407523515
1980.025,3.66919,5.0,24.18646,"-1,67342",27.067491856677513,53594.310563517894,29.893416927899693
1983.025,3.66868,5.0,24.0813,"-1,67595",26.994397394136826,53530.564892508184,29.793103448275858
1986.025,3.66801,5.0,24.0813,"-1,67849",26.898371335504915,53420.83793159615,29.692789968652036
1989.025,3.66733,5.0,24.0813,"-1,68102",26.80091205211729,53307.684094462595,29.592476489028215
1992.025,3.66666,5.0,24.0813,"-1,68356",26.70488599348531,53196.800521172576,29.492163009404393
1995.025,3.66598,5.0,24.0813,"-1,6861",26.60742671009769,53082.48147231265,29.391849529780572
1998.025,3.66531,5.0,24.18646,"-1,68863",26.511400651465774,52970.441286644906,29.291536050156736
2001.025,3.6648,5.0,24.0813,"-1,69116",26.438306188925086,52903.71164169382,29.191222570532915
2004.025,3.66413,5.0,24.0813,"-1,6937",26.342280130293172,52790.58793811078,29.090909090909093
2007.025,3.66362,5.0,24.0813,"-1,69624",26.26918566775242,52722.912364820804,28.990595611285272
2010.025,3.66295,5.0,24.0813,"-1,69877",26.17315960912051,52608.705143322455,28.89028213166145
2013.025,3.66228,5.0,24.0813,"-1,70131",26.077133550488593,52493.9217654723,28.789968652037615
2016.025,3.6616,5.0,23.97615,"-1,70385",25.97967426710097,52375.67281433224,28.689655172413794
2019.025,3.6611,5.0,24.0813,"-1,70638",25.90801302931593,52308.9260065146,28.589341692789972
2022.025,3.66042,5.0,23.97615,"-1,70892",25.810553745928306,52189.58493811069,28.48902821316615
2025.025,3.65992,5.0,23.97615,"-1,71145",25.73889250814333,52121.90080130295,28.38871473354233
2028.025,3.65924,5.0,24.0813,"-1,71399",25.641433224755705,52001.46761563519,28.288401253918494
2031.025,3.65874,5.0,24.0813,"-1,71653",25.569771986970665,51932.846149837096,28.188087774294672
2034.025,3.65806,5.0,23.97615,"-1,71906",25.472312703583043,51811.3208469055,28.08777429467085
2037.025,3.65739,5.0,24.0813,"-1,72161",25.376286644951126,51692.13030293157,27.98746081504703
2040.025,3.65671,5.0,23.97615,"-1,72414",25.2788273615635,51569.43978827358,27.887147335423194
2043.025,3.65621,5.0,24.0813,"-1,72667",25.207166123778528,51498.87057003263,27.786833855799372
2046.025,3.6557,5.0,23.97615,"-1,72921",25.134071661237776,51424.93897068402,27.68652037617555
2049.025,3.6552,5.0,24.0813,"-1,73174",25.062410423452736,51353.50551791525,27.58620689655173
2052.025,3.65452,5.0,24.0813,"-1,73428",24.96495114006518,51228.70386319225,27.485893416927908
2055.025,3.65402,5.0,24.0813,"-1,73682",24.893289902280134,51156.33308143324,27.385579937304072
2058.025,3.65334,5.0,24.0813,"-1,73936",24.795830618892513,51030.439309446265,27.28526645768025
2061.025,3.65267,5.0,24.0813,"-1,74191",24.699804560260596,50906.91469381109,27.18495297805643
2064.025,3.65216,5.0,23.97615,"-1,74444",24.626710097719847,50830.14530944621,27.084639498432608
2067.025,3.65166,5.0,24.0813,"-1,74698",24.55504885993487,50755.89986970688,26.984326018808787
2070.025,3.65115,5.0,24.0813,"-1,74952",24.481954397394123,50678.25765146577,26.88401253918495
2073.025,3.65048,5.0,23.97615,"-1,75205",24.385928338762206,50552.639094462524,26.78369905956113
2076.025,3.64997,5.0,24.0813,"-1,75459",24.312833876221518,50474.05094788278,26.68338557993731
2079.025,3.6493,5.0,23.97615,"-1,75713",24.216807817589608,50347.348872964234,26.583072100313487
2082.025,3.64862,5.0,23.97615,"-1,75967",24.119348534201983,50217.086631921884,26.48275862068965
2085.025,3.64812,5.0,24.0813,"-1,7622",24.047687296416942,50140.02920521174,26.38244514106583
2088.025,3.64761,5.0,23.97615,"-1,76474",23.97459283387619,50059.54920195434,26.28213166144201
2091.025,3.6471,5.0,23.97615,"-1,76728",23.901498371335503,49978.63063192182,26.181818181818187
2094.025,3.6466,5.0,24.0813,"-1,76982",23.829837133550463,49900.27470358301,26.081504702194366
2097.025,3.64593,5.0,24.0813,"-1,77235",23.733811074918552,49770.39516938108,25.98119122257053
2100.025,3.64542,5.0,24.0813,"-1,77489",23.660716612377865,49688.09640390883,25.88087774294671
2103.025,3.64491,5.0,23.97615,"-1,77742",23.587622149837113,49605.359071661194,25.780564263322887
2106.025,3.64424,5.0,23.97615,"-1,77996",23.491596091205203,49473.88865798044,25.680250783699066
2109.025,3.64373,5.0,24.18646,"-1,78249",23.41850162866451,49390.20539739417,25.579937304075244
2112.025,3.64323,5.0,24.0813,"-1,78503",23.346840390879475,49309.110576547224,25.47962382445141
2115.025,3.64272,5.0,23.97615,"-1,78757",23.273745928338787,49224.55448208474,25.379310344827587
2118.025,3.64222,5.0,23.97615,"-1,79011",23.202084690553747,49142.595426710104,25.278996865203766
2121.025,3.64154,5.0,23.97615,"-1,79264",23.10462540716612,49005.48810423452,25.178683385579944
2124.025,3.64104,5.0,23.97615,"-1,79518",23.032964169381085,48922.59171986966,25.07836990595611
2127.025,3.64053,5.0,23.97615,"-1,79771",22.959869706840397,48836.216863192196,24.978056426332287
2130.025,3.64003,5.0,23.97615,"-1,80025",22.888208469055357,48752.45624429964,24.877742946708466
2133.025,3.63952,5.0,24.0813,"-1,80278",22.81511400651467,48665.20855374596,24.777429467084644
2136.025,3.63901,5.0,23.87099,"-1,80532",22.74201954397392,48577.52229641689,24.677115987460823
2139.025,3.63851,5.0,23.97615,"-1,80786",22.670358306188945,48492.463175895806,24.576802507836987
2142.025,3.638,5.0,24.0813,"-1,81039",22.597263843648193,48403.90408469052,24.476489028213166
2145.025,3.63733,5.0,24.0813,"-1,81293",22.50123778501628,48265.71757980455,24.376175548589345
2148.025,3.63682,5.0,24.0813,"-1,81546",22.428143322475595,48176.21256026064,24.275862068965523
2151.025,3.63632,5.0,23.97615,"-1,81799",22.35648208469055,48089.351876221495,24.1755485893417
2154.025,3.63581,5.0,23.97615,"-1,82053",22.283387622149867,47998.97402280137,24.075235109717866
2157.025,3.63531,5.0,24.18646,"-1,82306",22.211726384364827,47911.24910423454,23.974921630094045
2160.025,3.6348,5.0,24.0813,"-1,8256",22.13863192182408,47819.998416938055,23.874608150470223
2163.025,3.63429,5.0,24.0813,"-1,82814",22.06553745928339,47728.309162866455,23.774294670846402
2166.025,3.63379,5.0,23.97615,"-1,83068",21.99387622149835,47639.28574267097,23.67398119122258
2169.025,3.63311,5.0,23.87099,"-1,83322",21.896416938110725,47493.875749185616,23.573667711598745
2172.025,3.63261,5.0,24.0813,"-1,83575",21.82475570032575,47403.91500000004,23.473354231974923
2175.025,3.6321,5.0,24.18646,"-1,83829",21.751661237785,47310.40698371332,23.373040752351102
2178.025,3.63177,5.0,24.18646,"-1,84083",21.704364820846898,47272.64918892507,23.27272727272728
2181.025,3.63126,5.0,23.97615,"-1,84337",21.63127035830621,47178.34143322481,23.172413793103445
2184.025,3.63075,5.0,23.87099,"-1,84591",21.558175895765462,47083.595110749164,23.072100313479623
2187.025,3.63008,5.0,23.97615,"-1,84844",21.462149837133545,46938.258247556994,22.971786833855802
2190.025,3.62957,5.0,24.0813,"-1,85098",21.38905537459286,46842.565996742735,22.87147335423198
2193.025,3.62907,5.0,24.18646,"-1,85351",21.31739413680782,46749.57827687297,22.77115987460816
2196.025,3.62856,5.0,24.18646,"-1,85605",21.244299674267072,46653.01319218235,22.670846394984324
2199.025,3.62806,5.0,23.97615,"-1,85859",21.172638436482092,46559.16123778503,22.570532915360502
2202.025,3.62755,5.0,23.97615,"-1,86113",21.099543973941344,46461.72331921819,22.47021943573668
2205.025,3.62705,5.0,23.97615,"-1,86366",21.027882736156368,46367.0071302932,22.36990595611286
2208.025,3.62654,5.0,24.18646,"-1,8662",20.95478827361562,46268.69637785013,22.269592476489038
2211.025,3.62604,5.0,24.0813,"-1,86873",20.88312703583064,46173.11595439744,22.169278996865202
2214.025,3.62553,5.0,24.0813,"-1,87127",20.81003257328989,46073.93236807815,22.06896551724138
2217.025,3.62502,5.0,23.97615,"-1,87381",20.736938110749204,45974.31021498376,21.96865203761756
2220.025,3.62452,5.0,23.97615,"-1,87635",20.665276872964167,45877.43128990228,21.868338557993738
2223.025,3.62401,5.0,23.97615,"-1,87889",20.59218241042348,45776.93630293166,21.768025078369902
2226.025,3.62368,5.0,24.0813,"-1,88142",20.544885993485313,45733.42984364815,21.66771159874608
2229.025,3.62317,5.0,23.97615,"-1,88396",20.471791530944625,45632.135117263846,21.56739811912226
2232.025,3.6225,5.0,23.97615,"-1,88649",20.375765472312715,45479.21792833879,21.467084639498438
2235.025,3.62199,5.0,23.97615,"-1,88903",20.302671009771963,45376.97727361559,21.366771159874617
2238.025,3.62148,5.0,24.0813,"-1,89156",20.229576547231275,45274.29805211728,21.26645768025078
2241.025,3.62098,5.0,24.0813,"-1,8941",20.157915309446235,45174.39215635175,21.16614420062696
2244.025,3.62064,5.0,24.0813,"-1,89664",20.109185667752424,45125.51536807814,21.065830721003138
2247.025,3.62014,5.0,24.0813,"-1,89917",20.037524429967448,45024.8183322476,20.965517241379317
2250.025,3.61963,5.0,23.97615,"-1,90171",19.964429967426696,44920.46653745925,20.865203761755495
2253.025,3.61912,5.0,23.97615,"-1,90424",19.891335504886012,44815.67617589581,20.76489028213166
2256.025,3.61862,5.0,24.0813,"-1,90677",19.81967426710097,44713.68063843647,20.66457680250784
2259.025,3.61811,5.0,24.0813,"-1,90931",19.746579804560284,44608.017442996796,20.564263322884017
2262.025,3.61761,5.0,24.0813,"-1,91185",19.674918566775244,44505.15767100977,20.463949843260195
2265.025,3.6171,5.0,24.0813,"-1,91439",19.60182410423456,44398.621641693884,20.36363636363636
2268.025,3.61676,5.0,24.0813,"-1,91693",19.553094462540745,44346.907068403976,20.26332288401254
2271.025,3.61626,5.0,23.97615,"-1,91946",19.48143322475571,44242.82188925084,20.163009404388717
2274.025,3.61575,5.0,24.0813,"-1,922",19.408338762214957,44135.04755374587,20.062695924764895
2277.025,3.61525,5.0,24.0813,"-1,92453",19.33667752442998,44030.09814006518,19.962382445141074
2280.025,3.61457,5.0,24.0813,"-1,92708",19.239218241042355,43865.898570032594,19.86206896551724
2283.025,3.61407,5.0,24.0813,"-1,92961",19.167557003257315,43760.01182736153,19.761755485893417
2286.025,3.61373,5.0,24.0813,"-1,93214",19.118827361563504,43706.11731921821,19.661442006269596
2289.025,3.61322,5.0,23.97615,"-1,93467",19.045732899022816,43596.158749185706,19.561128526645774
2292.025,3.61272,5.0,23.97615,"-1,9372",18.974071661237776,43489.04659934851,19.460815047021953
2295.025,3.61221,5.0,23.97615,"-1,93974",18.900977198697092,43378.21519543979,19.360501567398117
2298.025,3.61171,5.0,24.0813,"-1,94227",18.82931596091205,43270.238811074916,19.260188087774296
2301.025,3.6112,5.0,24.18646,"-1,94481",18.756221498371367,43158.53457328998,19.159874608150474
2304.025,3.6107,5.0,24.0813,"-1,94735",18.684560260586323,43049.69395439741,19.059561128526653
2307.025,3.61019,5.0,24.0813,"-1,94989",18.611465798045575,42937.116882736096,18.959247648902817
2310.025,3.60968,5.0,23.97615,"-1,95242",18.538371335504888,42824.10124429968,18.858934169278996
2313.025,3.60935,5.0,23.97615,"-1,95496",18.491074918566785,42770.31856351794,18.758620689655174
2316.025,3.60884,5.0,23.97615,"-1,9575",18.417980456026037,42656.5031856677,18.658307210031353
2319.025,3.60834,5.0,23.97615,"-1,96003",18.346319218241057,42545.57292508147,18.55799373040753
2322.025,3.60783,5.0,24.0813,"-1,96257",18.273224755700312,42430.884713355015,18.457680250783696
2325.025,3.60733,5.0,23.97615,"-1,9651",18.201563517915332,42319.090218241094,18.357366771159874
2328.025,3.60682,5.0,23.97615,"-1,96764",18.128469055374584,42203.52917263842,18.257053291536053
2331.025,3.60631,5.0,23.97615,"-1,97017",18.055374592833896,42087.529560260635,18.15673981191223
2334.025,3.60598,5.0,23.87099,"-1,9727",18.008078175895797,42031.30466449519,18.05642633228841
2337.025,3.60547,5.0,23.87099,"-1,97523",17.934983713355045,41914.50531270358,17.956112852664575
2340.025,3.60497,5.0,23.97615,"-1,97777",17.863322475570005,41800.6211758957,17.855799373040753
2343.025,3.60429,5.0,24.0813,"-1,9803",17.765863192182444,41625.86160586327,17.75548589341693
2346.025,3.60379,5.0,24.0813,"-1,98284",17.694201954397407,41511.040140065175,17.65517241379311
2349.025,3.60328,5.0,23.97615,"-1,98537",17.62110749185665,41392.42202605857,17.55485893416929
2352.025,3.60294,5.0,23.97615,"-1,98791",17.57237785016284,41330.67201302926,17.454545454545453
2355.025,3.60244,5.0,24.0813,"-1,99045",17.500716612377865,41214.62514006518,17.354231974921632
2358.025,3.60193,5.0,24.0813,"-1,99298",17.427622149837116,41094.768719869666,17.25391849529781
2361.025,3.60143,5.0,23.87099,"-1,99552",17.35596091205214,40977.857612377906,17.15360501567399
2364.025,3.60092,5.0,23.87099,"-1,99805",17.28286644951139,40857.12835830616,17.053291536050153
2367.025,3.60041,5.0,24.18646,"-2,00059",17.209771986970704,40735.96053745933,16.952978056426332
2370.025,3.59991,5.0,24.18646,"-2,00312",17.13811074918566,40617.75092833875,16.85266457680251
2373.025,3.5994,5.0,23.87099,"-2,00565",17.065016286644976,40495.710273615696,16.75235109717869
2376.025,3.5989,5.0,23.76583,"-2,00819",16.99335504885994,40376.63642996744,16.652037617554868
2379.025,3.59839,5.0,24.0813,"-2,01073",16.920260586319248,40253.72294136815,16.551724137931032
2382.025,3.59789,5.0,24.0813,"-2,01326",16.848599348534208,40133.784863192195,16.45141065830721
2385.025,3.59738,5.0,24.18646,"-2,0158",16.77550488599346,40009.99854071655,16.35109717868339
2388.025,3.59687,5.0,24.0813,"-2,01833",16.702410423452775,39885.77365146582,16.250783699059568
2391.025,3.59637,5.0,23.97615,"-2,02087",16.63074918566773,39764.53707166119,16.150470219435746
2394.025,3.59586,5.0,23.87099,"-2,0234",16.557654723127044,39639.43934853422,16.05015673981191
2397.025,3.59536,5.0,23.97615,"-2,02594",16.485993485342007,39517.338534201925,15.94984326018809
2400.025,3.59485,5.0,23.97615,"-2,02848",16.41289902280132,39391.36797719874,15.849529780564268
2403.025,3.59435,5.0,23.97615,"-2,03101",16.341237785016283,39268.40292833876,15.749216300940446
2406.025,3.59384,5.0,23.97615,"-2,03355",16.268143322475595,39141.55953745935,15.64890282131661
2409.025,3.59333,5.0,23.97615,"-2,03608",16.195048859934843,39014.27757980454,15.54858934169279
2412.025,3.59266,5.0,23.97615,"-2,03862",16.09902280130293,38831.2454723127,15.448275862068968
2415.025,3.59215,5.0,23.97615,"-2,04115",16.025928338762245,38703.01758631929,15.347962382445147
2418.025,3.59182,5.0,23.97615,"-2,04369",15.978631921824078,38636.73145276867,15.247648902821325
2421.025,3.59131,5.0,24.0813,"-2,04623",15.905537459283392,38507.703827361576,15.14733542319749
2424.025,3.59081,5.0,23.97615,"-2,04876",15.83387622149835,38381.71180781754,15.047021943573668
2427.025,3.5903,5.0,24.0813,"-2,0513",15.760781758957666,38251.81134853423,14.946708463949847
2430.025,3.58963,5.0,23.97615,"-2,05384",15.66475570032575,38065.74797068408,14.846394984326025
2433.025,3.58912,5.0,24.0813,"-2,05637",15.591661237785,37934.90158306185,14.746081504702204
2436.025,3.58845,5.0,23.97615,"-2,0589",15.495635179153085,37747.754687296394,14.645768025078368
2439.025,3.58794,5.0,23.97615,"-2,06144",15.4225407166124,37615.96237133556,14.545454545454547
2442.025,3.58744,5.0,24.0813,"-2,06397",15.35087947882736,37487.231459283386,14.445141065830725
2445.025,3.58693,5.0,23.97615,"-2,06651",15.277785016286675,37354.56630944633,14.344827586206904
2448.025,3.58642,5.0,23.97615,"-2,06904",15.204690553745925,37221.46259283387,14.244514106583068
2451.025,3.58592,5.0,24.0813,"-2,07157",15.133029315960947,37091.43317915318,14.144200626959247
2454.025,3.58524,5.0,24.18646,"-2,07412",15.035570032573323,36897.66474918575,14.043887147335425
2457.025,3.58474,5.0,24.0813,"-2,07665",14.963908794788285,36766.698006514685,13.943573667711604
2460.025,3.58406,5.0,24.0813,"-2,07919",14.86644951140066,36571.83745928341,13.843260188087783
2463.025,3.58356,5.0,24.18646,"-2,08172",14.79478827361562,36439.93338762211,13.742946708463947
2466.025,3.58305,5.0,24.0813,"-2,08426",14.721693811074934,36304.06498045607,13.642633228840126
2469.025,3.58255,5.0,24.18646,"-2,0868",14.650032573289892,36171.296674267076,13.542319749216304
2472.025,3.58187,5.0,24.0813,"-2,08933",14.55257328990227,35974.32498697066,13.442006269592483
2475.025,3.58137,5.0,24.0813,"-2,09187",14.480912052117292,35840.6193517916,13.341692789968661
2478.025,3.58069,5.0,24.0813,"-2,09441",14.383452768729668,35642.555547231335,13.241379310344826
2481.025,3.58019,5.0,24.18646,"-2,09694",14.311791530944626,35507.912583061894,13.141065830721004
2484.025,3.57951,5.0,23.97615,"-2,09947",14.214332247557003,35308.756661237785,13.040752351097183
2487.025,3.57901,5.0,24.0813,"-2,10201",14.142671009771965,35173.17636807812,12.940438871473361
2490.025,3.5785,5.0,24.0813,"-2,10454",14.069576547231277,35033.59734201956,12.84012539184954
2493.025,3.57783,5.0,24.0813,"-2,10707",13.973550488599363,34836.41070684043,12.739811912225704
2496.025,3.57715,5.0,24.0813,"-2,10961",13.876091205211738,34635.07055048863,12.639498432601883
2499.025,3.57665,5.0,24.0813,"-2,11214",13.8044299674267,34497.61559934851,12.539184952978061
2502.025,3.57597,5.0,24.0813,"-2,11467",13.706970684039073,34295.18332573286,12.43887147335424
2505.025,3.5753,5.0,24.18646,"-2,11721",13.61094462540716,34095.756560260575,12.338557993730404
2508.025,3.57479,5.0,24.0813,"-2,11974",13.537850162866475,33953.26665472319,12.238244514106583
2511.025,3.57429,5.0,24.0813,"-2,12228",13.466188925081433,33813.93704560261,12.137931034482762
2514.025,3.57361,5.0,24.0813,"-2,12481",13.368729641693811,33609.32053745929,12.03761755485894
2517.025,3.57294,5.0,24.0813,"-2,12735",13.272703583061896,33407.72673615637,11.937304075235119
2520.025,3.57226,5.0,24.0813,"-2,12989",13.175244299674272,33201.945016286656,11.836990595611283
2523.025,3.57176,5.0,24.0813,"-2,13242",13.10358306188923,33060.667654723075,11.736677115987462
2526.025,3.57108,5.0,24.0813,"-2,13496",13.006123778501607,32853.793817589525,11.63636363636364
2529.025,3.57041,5.0,24.0813,"-2,13749",12.910097719869693,32649.959885993452,11.536050156739819
