Waktu pengosongan,Voltage,Current,Temperature,Unnamed: 4,SOH,Combined,RUL
1922.025,3.65334,5.0,23.87099,,26.817564700890962,51544.02979422995,25.94298745724059
1925.025,3.65284,5.0,23.76583,,26.747560458209563,51489.72257106486,25.833523375142533
1928.025,3.65216,5.0,23.76583,,26.65235468816289,51386.40614764526,25.724059293044462
1931.025,3.65149,5.0,23.76583,,26.55854900296986,51285.22208845987,25.614595210946405
1934.025,3.65098,5.0,23.97615,,26.487144675434887,51226.79998090796,25.505131128848348
1937.025,3.65031,5.0,23.87099,,26.393338990241848,51124.55745757322,25.395667046750276
1940.025,3.64963,5.0,23.76583,,26.298133220195183,51019.03590050916,25.28620296465222
1943.025,3.64913,5.0,23.76583,,26.22812897751378,50961.91030653371,25.17673888255416
1946.025,3.64845,5.0,23.87099,,26.132923207467112,50855.32188481119,25.067274800456104
1949.025,3.64795,5.0,23.87099,,26.062918964785712,50797.28063534148,24.957810718358033
1952.025,3.64727,5.0,23.87099,,25.96771319473904,50689.62534896048,24.848346636259976
1955.025,3.6466,5.0,23.66067,,25.873907509546004,50584.13602885018,24.73888255416192
1958.025,3.64609,5.0,23.87099,,25.80250318201103,50521.94629295715,24.629418472063847
1961.025,3.64542,5.0,23.87099,,25.708697496817997,50415.398508697515,24.51995438996579
1964.025,3.64491,5.0,23.87099,,25.637293169282962,50352.284716800976,24.410490307867732
1967.025,3.64424,5.0,23.76583,,25.54348748408993,50244.678468392,24.30102622576966
1970.025,3.64373,5.0,23.87099,,25.47208315655496,50180.64062049219,24.191562143671604
1973.025,3.64306,5.0,23.97615,,25.37827747136192,50071.975907933855,24.082098061573546
1976.025,3.64255,5.0,23.87099,,25.306873143826888,50007.01400403053,23.97263397947549
1979.025,3.64188,5.0,23.87099,,25.213067458633855,49897.29082732287,23.863169897377418
1982.025,3.64137,5.0,23.97615,,25.141663131098884,49831.40486741627,23.75370581527936
1985.025,3.6407,5.0,23.97615,,25.047857445905784,49720.62322655913,23.644241733181303
1988.025,3.64019,5.0,23.87099,,24.976453118370813,49653.81321064914,23.534777651083232
1991.025,3.63952,5.0,23.76583,,24.882647433177773,49541.97310564278,23.425313568985175
1994.025,3.63901,5.0,23.87099,,24.811243105642742,49474.23903372927,23.315849486887117
1997.025,3.63834,5.0,23.97615,,24.717437420449706,49361.34046457358,23.206385404789046
2000.025,3.63783,5.0,23.87099,,24.64603309291473,49292.682336656784,23.09692132269099
2003.025,3.63716,5.0,23.76583,,24.5522274077217,49178.725303351755,22.98745724059293
2006.025,3.63665,5.0,23.76583,,24.480823080186664,49109.14311943146,22.87799315849486
2009.025,3.63598,5.0,24.0813,,24.38701739499363,48994.12762197708,22.768529076396803
2012.025,3.63547,5.0,23.97615,,24.31561306745866,48923.62138205351,22.659064994298745
2015.025,3.63497,5.0,23.76583,,24.24560882477726,48855.507922146804,22.549600912200688
2018.025,3.63429,5.0,23.66067,,24.15040305473059,48736.1171245227,22.440136830102617
2021.025,3.63379,5.0,23.97615,,24.08039881204919,48667.08800912172,22.33067274800456
2024.025,3.63311,5.0,23.97615,,23.985193042002518,48546.63034683915,22.221208665906502
2027.025,3.63261,5.0,23.97615,,23.915188799321182,48476.68557594402,22.11174458380843
2030.025,3.63193,5.0,23.66067,,23.819983029274514,48355.161049003,22.002280501710374
2033.025,3.63143,5.0,23.76583,,23.749978786593115,48284.30062261347,21.892816419612316
2036.025,3.63075,5.0,23.97615,,23.654773016546443,48161.70923101397,21.783352337514245
2039.025,3.63025,5.0,23.97615,,23.584768773865108,48089.9331491303,21.673888255416188
2042.025,3.62974,5.0,23.87099,,23.513364446330073,48014.87803351717,21.56442417331813
2045.025,3.62907,5.0,23.76583,,23.419558761137036,47893.58315549427,21.454960091220073
2048.025,3.62856,5.0,23.87099,,23.348154433602,47817.60398387774,21.345496009122
2051.025,3.62789,5.0,23.97615,,23.254348748408965,47695.2506417055,21.236031927023944
2054.025,3.62738,5.0,23.97615,,23.182944420873994,47618.34741408571,21.126567844925887
2057.025,3.62671,5.0,23.87099,,23.08913873568096,47494.935607764135,21.017103762827816
2060.025,3.6262,5.0,23.76583,,23.017734408145927,47417.10832414081,20.90763968072976
2063.025,3.62553,5.0,23.66067,,22.92392872295289,47292.63805366989,20.7981755986317
2066.025,3.62502,5.0,23.87099,,22.85252439541792,47213.88671404331,20.68871151653363
2069.025,3.62435,5.0,23.97615,,22.758718710224883,47088.35797942304,20.579247434435572
2072.025,3.62384,5.0,23.97615,,22.687314382689852,47008.68258379294,20.469783352337515
2075.025,3.62317,5.0,23.97615,,22.593508697496816,46882.095385023335,20.360319270239444
2078.025,3.62266,5.0,23.87099,,22.522104369961845,46801.49593338997,20.250855188141387
2081.025,3.62199,5.0,23.76583,,22.428298684768745,46673.85027047088,20.14139110604333
2084.025,3.62148,5.0,23.87099,,22.356894357233774,46592.32676283412,20.031927023945272
2087.025,3.62081,5.0,23.87099,,22.263088672040737,46463.62263576582,19.9224629418472
2090.025,3.6203,5.0,23.76583,,22.191684344505703,46381.17507212553,19.812998859749143
2093.025,3.61963,5.0,23.87099,,22.097878659312666,46251.41248090789,19.703534777651086
2096.025,3.61896,5.0,23.97615,,22.004072974119634,46121.087055579104,19.594070695553015
2099.025,3.61845,5.0,23.87099,,21.932668646584663,46037.21980589737,19.484606613454957
2102.025,3.61778,5.0,23.87099,,21.838862961391627,45905.83591641924,19.3751425313569
2105.025,3.6171,5.0,23.97615,,21.743657191344955,45770.94197921092,19.26567844925883
2108.025,3.6166,5.0,23.87099,,21.67365294866356,45688.602257106504,19.15621436716077
2111.025,3.61592,5.0,23.97615,,21.578447178616887,45552.64145523972,19.046750285062714
2114.025,3.61525,5.0,23.87099,,21.48464149342385,45419.06923313536,18.937286202964657
2117.025,3.61457,5.0,23.97615,,21.38943572337718,45281.970162282574,18.827822120866585
2120.025,3.61407,5.0,23.97615,,21.319431480695783,45197.72772486208,18.718358038768528
2123.025,3.61339,5.0,23.97615,,21.22422571064911,45059.56178935083,18.60889395667047
2126.025,3.61272,5.0,23.97615,,21.130420025456075,44923.80123462025,18.4994298745724
2129.025,3.61204,5.0,23.97615,,21.035214255409404,44784.497030123006,18.389965792474342
2132.025,3.61137,5.0,23.97615,,20.941408570216367,44647.60660691555,18.280501710376285
2135.025,3.6107,5.0,23.97615,,20.847602885023335,44510.15334959695,18.171037628278214
2138.025,3.61002,5.0,23.97615,,20.752397114976663,44369.14384174798,18.061573546180156
2141.025,3.60935,5.0,23.97615,,20.65859142978363,44230.5607159525,17.9521094640821
2144.025,3.60867,5.0,23.97615,,20.56338565973696,44088.41293911754,17.842645381984028
2147.025,3.60783,5.0,23.97615,,20.445778532032225,43897.59765273649,17.73318129988597
2150.025,3.60716,5.0,23.87099,,20.35197284683919,43757.250420025426,17.623717217787913
2153.025,3.60648,5.0,23.97615,,20.25676707679252,43613.32593551122,17.514253135689856
2156.025,3.60581,5.0,23.87099,,20.162961391599485,43471.84883432328,17.404789053591784
2159.025,3.60497,5.0,23.87099,,20.04535426389475,43278.420989605365,17.295324971493727
2162.025,3.60429,5.0,23.97615,,19.95014849384814,43132.71979741203,17.18586088939567
2165.025,3.60345,5.0,23.87099,,19.832541366143406,42937.94787123463,17.0763968072976
2168.025,3.60277,5.0,23.97615,,19.737335596096738,42791.03700572763,16.96693272519954
2171.025,3.6021,5.0,23.87099,,19.643529910903702,42646.59452481971,16.857468643101484
2174.025,3.60126,5.0,23.97615,,19.52592278319897,42449.84427874414,16.748004561003413
2177.025,3.60041,5.0,23.97615,,19.40691557064066,42249.34037017398,16.638540478905355
2180.025,3.59974,5.0,23.97615,,19.313109885447624,42103.06237802296,16.529076396807298
2183.025,3.5989,5.0,23.87099,,19.19550275774289,41904.262407721675,16.419612314709227
2186.025,3.59805,5.0,23.87099,,19.07649554518458,41701.69617416213,16.31014823261117
2189.025,3.59721,5.0,23.97615,,18.958888417479848,41501.48071807383,16.200684150513112
2192.025,3.59654,5.0,23.97615,,18.86508273228681,41352.732976241,16.091220068415055
2195.025,3.59569,5.0,23.97615,,18.746075519728446,41148.10441769193,15.981755986316983
2198.025,3.59485,5.0,23.97615,,18.628468392023773,40945.83923737806,15.872291904218926
2201.025,3.59401,5.0,23.87099,,18.510861264319036,40742.86841429781,15.762827822120869
2204.025,3.59317,5.0,23.87099,,18.393254136614367,40539.19194845148,15.653363740022797
2207.025,3.59232,5.0,23.97615,,18.274246924055998,40331.71981756469,15.54389965792474
2210.025,3.59131,5.0,23.97615,,18.132838353839627,40074.02608294442,15.434435575826683
2213.025,3.59064,5.0,23.87099,,18.03903266864659,39920.830271531624,15.324971493728611
2216.025,3.58963,5.0,23.97615,,17.89762409843022,39661.58244272383,15.215507411630554
2219.025,3.58878,5.0,23.97615,,17.778616885871852,39451.19533517179,15.106043329532497
2222.025,3.58794,5.0,23.87099,,17.661009758167182,39243.205207891435,14.99657924743444
2225.025,3.5871,5.0,23.87099,,17.543402630462445,39034.5094378447,14.887115165336368
2228.025,3.58626,5.0,23.97615,,17.425795502757712,38825.108025031754,14.777651083238311
2231.025,3.58541,5.0,23.87099,,17.306788290199407,38611.87734514214,14.668187001140254
2234.025,3.58457,5.0,23.87099,,17.189181162494673,38401.060446542164,14.558722919042182
2237.025,3.58373,5.0,23.87099,,17.07157403479,38189.537905176105,14.449258836944125
2240.025,3.58288,5.0,23.97615,,16.95256682223163,37974.173495969415,14.339794754846068
2243.025,3.58187,5.0,23.97615,,16.811158252015257,37707.84823822652,14.230330672747996
2246.025,3.58103,5.0,23.97615,,16.693551124310588,37494.13316397969,14.120866590649939
2249.025,3.58036,5.0,23.76583,,16.59974543911755,37333.242486211355,14.011402508551882
2252.025,3.57951,5.0,23.87099,,16.480738226559183,37115.034504666946,13.90193842645381
2255.025,3.5785,5.0,24.0813,,16.339329656342812,36845.596858294455,13.792474344355753
2258.025,3.57766,5.0,24.0813,,16.22172252863808,36629.055012728,13.683010262257696
2261.025,3.57682,5.0,23.76583,,16.10411540093341,36411.807524395466,13.573546180159639
2264.025,3.57597,5.0,23.97615,,15.985108188375037,36190.684566185795,13.464082098061567
2267.025,3.57513,5.0,24.18646,,15.867501060670365,35972.02159206624,13.35461801596351
2270.025,3.57429,5.0,24.29162,,15.749893932965632,35752.65297518031,13.245153933865453
2273.025,3.57344,5.0,23.66067,,15.630886720407323,35529.39628765386,13.135689851767381
2276.025,3.5726,5.0,23.66067,,15.51327959270259,35308.61218498091,13.026225769669324
2279.025,3.57176,5.0,23.87099,,15.395672464997856,35087.122439541745,12.916761687571267
2282.025,3.57092,5.0,24.0813,,15.278065337293183,34864.927051336475,12.807297605473195
2285.025,3.57007,5.0,24.0813,,15.159058124734814,34638.82679147217,12.697833523375138
2288.025,3.56923,5.0,23.97615,,15.041450997030141,34415.21591747989,12.58836944127708
2291.025,3.56822,5.0,23.87099,,14.900042426813773,34136.369700891024,12.478905359179024
2294.025,3.56738,5.0,23.76583,,14.78243529910904,33911.276137038614,12.369441277080952
2297.025,3.56653,5.0,23.76583,,14.66342808655073,33682.260900509194,12.259977194982895
2300.025,3.56569,5.0,23.87099,,14.545820958845997,33455.75185086977,12.150513112884838
2303.025,3.56468,5.0,23.97615,,14.404412388629627,33173.72184132375,12.041049030786766
2306.025,3.56367,5.0,23.87099,,14.263003818413257,32890.84338035643,11.931584948688709
2309.025,3.56283,5.0,23.97615,,14.145396690708523,32662.07459376325,11.822120866590652
2312.025,3.56181,5.0,23.87099,,14.002588035638516,32374.33360309714,11.71265678449258
2315.025,3.5608,5.0,23.87099,,13.861179465422145,32088.976991938904,11.603192702394523
2318.025,3.55996,5.0,23.87099,,13.74357233771741,31857.944268137402,11.493728620296466
2321.025,3.55895,5.0,23.87099,,13.602163767501041,31570.962158464106,11.384264538198394
2324.025,3.55777,5.0,23.87099,,13.436953754773034,31227.816449936403,11.274800456100337
2327.025,3.55676,5.0,23.76583,,13.295545184556662,30939.066033092968,11.16533637400228
2330.025,3.55575,5.0,23.87099,,13.154136614340294,30649.467164828242,11.055872291904222
2333.025,3.55457,5.0,23.87099,,12.988926601612224,30303.49048472636,10.946408209806151
2336.025,3.55355,5.0,23.87099,,12.846117946542217,30008.85267607128,10.836944127708094
2339.025,3.55237,5.0,23.97615,,12.680907933814147,29660.96067988964,10.727480045610037
2342.025,3.5512,5.0,23.97615,,12.517098005939777,29315.356457361107,10.618015963511965
2345.025,3.55002,5.0,23.87099,,12.351887993211708,28965.486141281286,10.508551881413908
2348.025,3.54884,5.0,23.97615,,12.1866779804837,28614.624565125243,10.39908779931585
2351.025,3.54766,5.0,23.97615,,12.02146796775563,28262.77172889268,10.28962371721778
2354.025,3.54648,5.0,23.87099,,11.856257955027562,27909.927632583756,10.180159635119722
2357.025,3.5453,5.0,23.97615,,11.691047942299555,27556.09227619861,10.070695553021665
2360.025,3.54395,5.0,23.76583,,11.502036487059847,27145.093660373415,9.961231470923607
2363.025,3.54277,5.0,23.87099,,11.33682647433178,26789.204379507853,9.851767388825536
2366.025,3.54159,5.0,23.97615,,11.17161646160371,26432.32383856592,9.742303306727479
2369.025,3.54024,5.0,23.97615,,10.982605006364004,26018.065825201484,9.632839224629421
2372.025,3.53906,5.0,23.87099,,10.817394993635997,25659.131359779425,9.52337514253135
2375.025,3.53788,5.0,23.87099,,10.652184980907927,25299.20563428085,9.413911060433293
2378.025,3.5367,5.0,23.87099,,10.48697496817992,24938.288648706057,9.304446978335235
2381.025,3.53552,5.0,23.97615,,10.321764955451851,24576.380403054744,9.194982896237164
2384.025,3.53434,5.0,23.87099,,10.15655494272378,24213.48089732706,9.085518814139107
2387.025,3.53333,5.0,23.87099,,10.015146372507411,23906.404769834506,8.97605473204105
2390.025,3.53215,5.0,23.87099,,9.849936359779404,23541.594148281773,8.866590649942978
2393.025,3.53097,5.0,23.97615,,9.684726347051335,23175.792266652523,8.75712656784492
2396.025,3.52979,5.0,23.87099,,9.519516334323328,22808.99912494705,8.647662485746864
2399.025,3.52878,5.0,23.87099,,9.378107764106895,22498.314978786544,8.538198403648806
2402.025,3.5276,5.0,23.87099,,9.212897751378888,22129.610721255875,8.428734321550735
2405.025,3.52642,5.0,23.97615,,9.047687738650819,21759.915203648685,8.319270239452678
2408.025,3.52524,5.0,23.87099,,8.882477725922811,21389.228425965277,8.20980615735462
2411.025,3.52406,5.0,23.87099,,8.71726771319474,21017.55038820535,8.100342075256549
2414.025,3.52288,5.0,23.97615,,8.552057700466673,20644.88109036906,7.990877993158492
2417.025,3.5217,5.0,23.97615,,8.386847687738666,20271.220532456548,7.881413911060434
2420.025,3.52035,5.0,23.97615,,8.197836232498958,19838.96862855329,7.771949828962363
2423.025,3.51917,5.0,23.87099,,8.03262621977089,19463.25414616036,7.662485746864306
2426.025,3.51799,5.0,23.97615,,7.867416207042883,19086.54840369121,7.5530216647662485
2429.025,3.51664,5.0,23.87099,,7.678404751803176,18651.03710224871,7.443557582668191
2432.025,3.51546,5.0,23.87099,,7.513194739075107,18272.27743529914,7.33409350057012
2435.025,3.51411,5.0,23.87099,,7.3241832838354,17834.569400721295,7.2246294184720625
2438.025,3.51293,5.0,23.87099,,7.158973271107332,17453.75580929145,7.115165336374005
2441.025,3.51175,5.0,23.87099,,6.9937632583793246,17071.95095778539,7.005701254275934
2444.025,3.51057,5.0,23.87099,,6.828553245651256,16689.15484620281,6.896237172177877
2447.025,3.50922,5.0,23.87099,,6.639541790411549,16247.124749681821,6.786773090079819
2450.025,3.50804,5.0,23.97615,,6.47433177768348,15862.274713618968,6.677309007981748
2453.025,3.50703,5.0,23.87099,,6.332923207467109,15534.818950997007,6.567844925883691
2456.025,3.50585,5.0,23.87099,,6.167713194739102,15148.057799109103,6.458380843785633
2459.025,3.50484,5.0,23.97615,,6.026304624522732,14818.833729317012,6.348916761687562
2462.025,3.50383,5.0,23.87099,,5.884896054306299,14488.761208103468,6.239452679589505
2465.025,3.50282,5.0,23.87099,,5.743487484089929,14157.840235468779,6.129988597491447
2468.025,3.50181,5.0,23.87099,,5.602078913873559,13826.07081141279,6.02052451539339
2471.025,3.50096,5.0,23.97615,,5.48307170131525,13548.807250742517,5.911060433295319
2474.025,3.50012,5.0,23.87099,,5.365464573610517,13274.29349172676,5.8015963511972615
2477.025,3.49928,5.0,23.87099,,5.247857445905845,12999.074089944927,5.692132269099204
2480.025,3.49844,5.0,23.87099,,5.130250318201112,12723.149045396713,5.582668187001133
2483.025,3.49776,5.0,23.87099,,5.03504454815444,12502.14148918118,5.4732041049030755
2486.025,3.49692,5.0,23.87099,,4.917437420449707,12224.872363173483,5.363740022805018
2489.025,3.49624,5.0,23.97615,,4.822231650403035,12002.655133644414,5.254275940706947
2492.025,3.49557,5.0,23.87099,,4.7284259652100005,11783.355715952452,5.14481185860889
2495.025,3.4949,5.0,23.76583,,4.634620280016966,11563.493464149331,5.035347776510832
2498.025,3.49439,5.0,23.87099,,4.563215952481993,11399.027529698831,4.925883694412761
2501.025,3.49372,5.0,23.87099,,4.469410267288959,11178.106813746368,4.816419612314704
2504.025,3.49321,5.0,23.87099,,4.398005939753924,11012.71682329232,4.706955530216646
2507.025,3.49254,5.0,23.87099,,4.3042002545608895,10790.737643190514,4.597491448118589
2510.025,3.49203,5.0,23.76583,,4.232795927025917,10624.423596733228,4.488027366020518
2513.025,3.49136,5.0,23.87099,,4.13899024183282,10401.385952481924,4.37856328392246
2516.025,3.49085,5.0,23.87099,,4.067585914297847,10234.147850021242,4.269099201824403
2519.025,3.49035,5.0,23.87099,,3.9975816716164494,10070.008170343626,4.159635119726332
2522.025,3.48967,5.0,23.87099,,3.902375901569778,9841.88958315652,4.0501710376282745
2525.025,3.48917,5.0,23.87099,,3.8323716588884422,9676.834247984789,3.940706955530217
2528.025,3.48866,5.0,23.87099,,3.7609673313534078,9507.819437844699,3.8312428734321458
2531.025,3.48815,5.0,23.76583,,3.6895630038184355,9338.376201739557,3.7217787913340885
2534.025,3.48765,5.0,23.87099,,3.6195587611370375,9172.052389690281,3.6123147092360313
2537.025,3.48697,5.0,23.87099,,3.524352991090366,8941.371647221036,3.502850627137974
2540.025,3.48647,5.0,23.87099,,3.4543487484090303,8774.132179677648,3.3933865450399026
2543.025,3.48596,5.0,23.87099,,3.3829444208739954,8602.912235893093,3.2839224629418453
2546.025,3.48546,5.0,23.87099,,3.312940178192598,8434.828517182808,3.174458380843788
2549.025,3.48495,5.0,23.87099,,3.241535850657625,8262.755921722553,3.0649942987457166
2552.025,3.48445,5.0,23.76583,,3.171531607976227,8093.827951845531,2.9555302166476594
2555.025,3.48377,5.0,23.87099,,3.0763258379295557,7860.089424055964,2.846066134549602
2558.025,3.48327,5.0,23.87099,,3.00632159524822,7690.245798684828,2.7366020524515307
2561.025,3.48276,5.0,23.87099,,2.9349172677131854,7516.396495545161,2.6271379703534734
2564.025,3.48225,5.0,23.76583,,2.8635129401782127,7342.118766440442,2.517673888255416
2567.025,3.48158,5.0,23.97615,,2.7697072549851782,7109.907766228327,2.4082098061573447
2570.025,3.48107,5.0,23.76583,,2.6983029274501433,6934.705981120055,2.2987457240592875
2573.025,3.48057,5.0,23.76583,,2.628298684768808,6762.678223377262,2.18928164196123
2576.025,3.48006,5.0,23.66067,,2.556894357233773,6586.623786593131,2.079817559863173
2579.025,3.47939,5.0,23.87099,,2.4630886720407386,6352.367262409866,1.9703534777651015
2582.025,3.47888,5.0,23.76583,,2.391684344505766,6175.3887696225,1.8608893956670443
2585.025,3.47838,5.0,23.66067,,2.3216801018243682,6001.601105218538,1.751425313568987
2588.025,3.4777,5.0,23.76583,,2.2264743317776965,5762.171232498973,1.6419612314709155
2591.025,3.4772,5.0,23.87099,,2.156470089096299,5587.467912600738,1.5324971493728583
2594.025,3.47669,5.0,23.97615,,2.085065761561326,5408.712712134119,1.423033067274801
2597.025,3.47602,5.0,23.76583,,1.9912600763682917,5171.352199830363,1.3135689851767296
2600.025,3.47551,5.0,23.76583,,1.919855748833257,4991.6729433601895,1.2041049030786724
2603.025,3.47484,5.0,23.66067,,1.8260500636402224,4753.25396690709,1.094640820980615
2606.025,3.47433,5.0,23.97615,,1.7546457361052499,4572.650654433684,0.9851767388825579
2609.025,3.47366,5.0,23.97615,,1.6608400509122152,4333.173213831243,0.8757126567844864
2612.025,3.47315,5.0,23.97615,,1.5894357233771805,4151.64584535428,0.7662485746864292
2615.025,3.47265,5.0,23.66067,,1.5194314806957827,3973.3513078064893,0.6567844925883719
2618.025,3.47197,5.0,23.66067,,1.4242257106491112,3728.6585161221396,0.5473204104903004
2621.025,3.4713,5.0,23.97615,,1.3304200254560765,3487.064147221013,0.4378563283922432
2624.025,3.47079,5.0,23.97615,,1.259015697921104,3303.688666737425,0.32839224629418595
2627.025,3.47012,5.0,23.97615,,1.1652100127280693,3061.0358336869563,0.2189281641961145
2630.025,3.46944,5.0,23.87099,,1.070004242681398,2814.137908358144,0.10946408209805725
2633.025,3.46894,5.0,23.66067,,1.0,2633.025,0.0
